x1,x2,y
0.58829,0.8276,5.8
0.59234,0.81698,5.8
0.58507,0.83418,5.8
0.60759,0.78675,5.8
0.56514,0.87855,5.8
0.6012,0.80701,5.8
0.5926,0.82342,6.1
0.57689,0.84501,6.1
0.594,0.81116,6
0.59249,0.82915,6
0.60313,0.78898,5.8
0.58914,0.82782,5.8
0.58475,0.83932,6.3
0.58558,0.83642,6.3
0.60235,0.81429,5.9
0.58546,0.84027,5.9
0.5728,0.88189,6
0.59552,0.81468,6
0.57854,0.85665,5.8
0.5968,0.81561,5.8
0.58393,0.83792,6.2
0.59227,0.83059,6.2
0.58422,0.83604,5.8
0.60724,0.79574,5.8
0.55241,0.90314,5.8
0.59271,0.81466,5.8
0.55969,0.89549,6
0.58863,0.83033,6
0.59508,0.82291,6
0.57604,0.8589,6
0.59978,0.80808,5.8
0.59027,0.82783,5.8
0.59459,0.81838,6
0.58283,0.83994,6
0.56888,0.86869,5.8
0.56666,0.87219,5.8
0.59324,0.82468,5.8
0.55587,0.90372,5.8
0.5534,0.90421,6.1
0.60109,0.8014,6.1
0.60522,0.79306,5.8
0.58762,0.82598,5.8
0.59314,0.81581,5.8
0.6008,0.79883,5.8
0.57718,0.84583,6
0.58738,0.83793,6
0.59401,0.8196,5.9
0.5904,0.8295,5.9
0.59954,0.81168,5.9
0.5801,0.84306,5.9
0.56456,0.88143,5.8
0.59029,0.82214,5.8
0.57502,0.86542,5.8
0.58335,0.84335,5.8
0.58567,0.8404,5.8
0.61212,0.77984,5.8
0.59046,0.82435,5.8
0.59711,0.80789,5.8
0.59658,0.81746,5.8
0.60535,0.79769,5.8
0.59437,0.81162,5.8
0.60516,0.79724,5.8
0.6029,0.81159,5.8
0.60987,0.78413,5.8
0.57744,0.84771,5.8
0.60435,0.79417,5.8
0.57502,0.86373,5.8
0.59312,0.81353,5.8
0.60785,0.78436,5.8
0.60401,0.79452,5.8
0.60177,0.79795,5.8
0.57132,0.86087,5.8
0.59196,0.82388,5.8
0.604,0.7966,5.8
0.61203,0.7768,5.8
0.61798,0.76082,5.8
0.61403,0.77302,5.8
0.61903,0.76371,5.8
0.60032,0.79696,5.8
0.61235,0.77665,5.9
0.606,0.79039,5.9
0.60913,0.78398,5.9
0.61728,0.76807,5.9
0.60691,0.79557,5.9
0.60285,0.80164,5.9
0.59747,0.81593,5.9
0.56768,0.87812,5.9
0.56189,0.88157,5.9
0.59216,0.82603,5.9
0.57476,0.86135,5.9
0.60128,0.80439,5.9
0.56089,0.89247,5.9
0.59408,0.81977,5.9
0.58325,0.84308,5.9
0.59179,0.81667,5.9
0.61097,0.78581,5.9
0.6184,0.77894,5.9
0.61135,0.7862,5.9
0.63809,0.72924,5.9
0.60692,0.78311,5.9
0.60696,0.78727,5.9
0.62357,0.75213,5.9
0.59334,0.82248,5.9
0.57944,0.84745,5.9
0.60398,0.79783,5.9
0.60004,0.80694,5.9
0.62025,0.76336,5.9
0.57546,0.86144,5.9
0.57666,0.84932,5.9
0.60021,0.806,5.9
0.592,0.82111,5.9
0.57849,0.85514,5.9
0.5837,0.83411,5.9
0.59592,0.81295,5.9
0.57127,0.85565,5.8
0.59219,0.82237,5.8
0.61354,0.77753,5.8
0.59989,0.80196,5.8
0.58904,0.8354,5.8
0.59329,0.81412,5.8
0.59378,0.82552,5.8
0.59849,0.81291,5.8
0.58059,0.84644,6.2
0.58634,0.8305,6.2
0.60775,0.78697,6.2
0.59084,0.83292,6.2
0.59316,0.81361,5.8
0.60231,0.80417,5.8
0.58054,0.84346,5.8
0.58646,0.84699,5.8
0.59782,0.80773,5.8
0.59719,0.80966,5.8
0.58866,0.83457,5.8
0.59592,0.81743,5.8
0.61062,0.78389,5.8
0.60727,0.79619,5.8
0.59857,0.81057,5.8
0.60052,0.80102,5.8
0.60292,0.79253,5.8
0.60082,0.81862,5.8
0.59694,0.81569,5.8
0.58951,0.82585,5.8
0.61205,0.77975,5.8
0.59725,0.81077,5.8
0.60827,0.7896,5.8
0.60532,0.79599,5.8
0.58505,0.83906,5.8
0.59535,0.81655,5.8
0.61656,0.77192,5.8
0.5936,0.81972,5.8
0.5868,0.84643,5.8
0.59903,0.81071,5.8
0.58993,0.82282,5.8
0.61525,0.77351,5.8
0.57959,0.84697,5.8
0.59717,0.81262,5.8
0.58064,0.85793,5.8
0.61006,0.78329,5.8
0.60749,0.7883,5.8
0.60761,0.79065,5.8
0.59886,0.81114,5.8
0.58746,0.82957,5.8
0.6006,0.80029,5.8
0.59067,0.8257,5.8
0.59934,0.80755,5.8
0.59372,0.8124,5.8
0.59223,0.82673,5.8
0.60824,0.78843,5.8
0.59753,0.8123,5.8
0.58674,0.83856,5.8
0.61532,0.77524,5.8
0.60157,0.80484,5.8
0.59246,0.82488,5.8
0.60003,0.80987,5.8
0.6034,0.80171,5.8
0.60013,0.79658,5.8
0.59204,0.82583,5.8
0.59448,0.81052,5.8
0.61701,0.76648,5.8
0.61791,0.76625,5.8
0.59265,0.82101,5.8
0.59585,0.81376,5.8
0.59067,0.81713,5.8
0.59394,0.81869,5.8
0.61924,0.77114,5.8
0.58793,0.84255,5.8
0.61671,0.77068,5.8
0.61092,0.77877,5.8
0.60454,0.79824,5.8
0.59825,0.81055,5.8
0.60802,0.78096,5.8
0.59884,0.80717,5.8
0.6148,0.76432,5.8
0.61265,0.78663,5.8
0.61896,0.77444,5.8
0.58435,0.83195,5.8
0.62695,0.74264,5.8
0.60081,0.7988,5.8
0.58912,0.82707,5.8
0.58877,0.83067,5.8
0.60106,0.80482,5.8
0.60035,0.80645,5.8
0.6126,0.78012,5.8
0.62084,0.76902,5.8
0.61429,0.77702,5.8
0.58835,0.83196,5.8
0.59595,0.81299,5.8
0.61381,0.77299,5.8
0.62889,0.74186,5.8
0.60924,0.79197,5.8
0.6064,0.78648,5.8
0.62275,0.75145,5.8
0.61948,0.7758,5.8
0.6241,0.74813,5.8
0.6171,0.76602,5.8
0.60251,0.79434,5.8
0.5966,0.80824,5.8
0.60471,0.78849,5.8
0.61245,0.77805,5.8
0.61239,0.77554,5.8
0.62262,0.75733,5.8
0.63739,0.72667,5.8
0.60666,0.79115,5.8
0.62199,0.76008,5.8
0.58773,0.82907,5.8
0.61046,0.78338,5.8
0.60712,0.78381,5.8
0.59132,0.82572,5.8
0.59295,0.82627,5.8
0.62784,0.74653,5.8
0.59838,0.80503,5.8
0.59065,0.82312,5.8
0.60586,0.78704,5.8
0.60341,0.80153,5.8
0.62427,0.75387,5.8
0.5987,0.79923,5.8
0.62428,0.75374,5.8
0.61839,0.76863,5.8
0.63469,0.72623,5.8
0.639,0.72288,5.8
0.61588,0.77457,5.8
0.61813,0.76469,5.8
0.59074,0.83012,5.8
0.60577,0.7913,5.8
0.59893,0.81022,5.8
0.60514,0.79043,5.8
0.60742,0.79106,5.8
0.59173,0.82048,5.8
0.59364,0.82496,5.8
0.58972,0.83101,5.8
0.59251,0.82152,5.8
0.58621,0.84214,5.8
0.59097,0.81909,5.8
0.6083,0.79622,5.8
0.59888,0.81415,5.8
0.59901,0.80995,5.8
0.63241,0.74178,5.8
0.59668,0.81031,5.8
0.60729,0.78935,5.8
0.5591,0.88974,5.8
0.60722,0.79047,5.8
0.59057,0.82773,5.8
0.58932,0.82517,5.8
0.59123,0.82707,5.8
0.60953,0.77968,5.8
0.6042,0.79726,5.8
0.58781,0.83592,5.8
0.61409,0.77879,5.8
0.60212,0.80195,5.8
0.60006,0.81623,5.8
0.63137,0.7325,5.8
0.58785,0.82678,5.8
0.59834,0.80593,5.8
0.61336,0.77943,5.8
0.60514,0.7928,5.8
0.6083,0.7896,5.8
0.62195,0.75759,5.8
0.60417,0.79331,5.8
0.6274,0.75028,5.8
0.62629,0.75583,5.8
0.60361,0.798,5.8
0.59346,0.81912,5.8
0.61405,0.77818,5.8
0.60261,0.80254,5.8
0.59583,0.8039,5.8
0.61621,0.77241,5.8
0.6024,0.7983,5.8
0.60638,0.78859,5.8
0.60281,0.80467,5.8
0.62561,0.75528,5.8
0.60771,0.79156,5.8
0.6218,0.7594,5.8
0.61344,0.77368,5.8
0.59747,0.81561,5.8
0.60571,0.7934,5.8
0.61474,0.76819,5.8
0.59645,0.8116,5.8
0.59076,0.82999,5.8
0.60903,0.77696,5.8
0.61405,0.76996,5.8
0.59286,0.81119,5.8
0.6082,0.79905,5.8
0.60498,0.80151,5.8
0.60063,0.80209,5.8
0.61609,0.76919,5.8
0.59568,0.81266,5.8
0.59707,0.8092,5.8
0.60094,0.80589,5.8
0.61143,0.78717,5.8
0.61557,0.77104,5.8
0.6133,0.77107,5.8
0.59927,0.80659,5.8
0.63818,0.72756,5.8
0.61813,0.76344,5.8
0.61781,0.77466,5.8
0.60163,0.80087,5.8
0.59127,0.82604,5.8
0.58209,0.84035,5.8
0.61981,0.76534,5.8
0.57742,0.86305,5.8
0.6079,0.79289,5.8
0.60178,0.80428,5.8
0.6109,0.78335,5.8
0.60933,0.79903,5.8
0.62391,0.75764,5.8
0.57769,0.85177,5.8
0.58843,0.83338,5.8
0.60779,0.78742,5.8
0.60015,0.79866,5.8
0.59964,0.80607,5.8
0.619,0.76427,5.8
0.61074,0.77803,5.8
0.59992,0.80675,5.8
0.58081,0.84661,5.8
0.58117,0.84589,5.8
0.59303,0.81501,5.8
0.61674,0.76041,5.8
0.61409,0.77577,5.8
0.59822,0.8079,5.8
0.62621,0.74574,5.8
0.57505,0.85103,5.8
0.59288,0.81438,5.8
0.59124,0.83372,5.8
0.60862,0.79579,5.8
0.61336,0.77786,5.8
0.60297,0.79889,5.8
0.61939,0.7638,5.8
0.61459,0.77618,5.8
0.5935,0.82668,5.8
0.61477,0.77804,5.8
0.60251,0.79841,5.8
0.59041,0.8257,5.8
0.57797,0.85296,5.8
0.59984,0.80627,5.8
0.59263,0.81626,5.8
0.60256,0.79481,5.8
0.59559,0.81139,5.8
0.60105,0.80458,5.8
0.59536,0.81511,5.8
0.61333,0.78089,5.8
0.58575,0.83095,5.8
0.60412,0.79048,5.8
0.6069,0.78881,5.8
0.6022,0.80987,5.8
0.61288,0.77999,5.8
0.61911,0.75881,5.8
0.60668,0.7839,5.8
0.5961,0.81329,5.8
0.61424,0.77408,5.8
0.60663,0.78814,5.8
0.61577,0.77556,5.8
0.59161,0.82676,5.8
0.58444,0.83145,5.8
0.59896,0.80555,5.8
0.57437,0.8629,5.8
0.59542,0.80436,5.8
0.60364,0.78952,5.8
0.56266,0.88717,5.8
0.57444,0.87029,5.8
0.57434,0.86873,5.8
0.58795,0.82959,5.8
0.62061,0.76002,5.8
0.6053,0.79316,5.8
0.6143,0.77442,5.8
0.60586,0.78455,5.8
0.59486,0.81965,5.8
0.58674,0.83137,5.8
0.59997,0.79953,5.8
0.596,0.81417,5.8
0.59661,0.8082,5.8
0.59349,0.81456,5.8
0.58673,0.82821,5.8
0.60395,0.79013,5.8
0.58197,0.83708,5.8
0.58693,0.83291,5.8
0.6107,0.78084,5.8
0.59507,0.80944,5.8
0.58513,0.82615,5.8
0.5766,0.85351,5.8
0.61028,0.78819,5.8
0.59463,0.81756,5.8
0.5947,0.81661,5.8
0.60886,0.7917,5.8
0.59314,0.82334,5.8
0.57706,0.83896,5.8
0.60365,0.79695,5.8
0.58391,0.83457,5.8
0.59852,0.80524,5.8
0.57617,0.86998,5.8
0.58618,0.84268,5.8
0.60573,0.79582,5.8
0.50293,1.00523,5.8
0.57808,0.86759,5.8
0.58244,0.84294,5.8
0.57667,0.86015,5.8
0.58867,0.82861,5.8
0.59786,0.80746,5.8
0.60826,0.78557,5.8
0.60718,0.78837,5.8
0.5977,0.80945,5.8
0.58205,0.84658,5.8
0.59178,0.8234,5.8
0.6176,0.76433,5.8
0.58541,0.83384,5.8
0.62249,0.75535,5.8
0.59463,0.81854,5.8
0.61075,0.77973,5.8
0.57816,0.84454,5.8
0.61926,0.76872,5.8
0.62087,0.77105,5.8
0.58956,0.82315,5.8
0.58132,0.83393,5.8
0.60114,0.81007,5.8
0.58553,0.83247,5.8
0.57832,0.84371,5.8
0.59448,0.82196,5.8
0.59225,0.82168,5.8
0.58845,0.82722,5.8
0.59425,0.81987,5.8
0.58965,0.82994,5.8
0.58975,0.82752,5.8
0.58139,0.85159,5.8
0.62056,0.76442,5.8
0.60054,0.80533,5.8
0.58343,0.83407,5.8
0.58567,0.83582,5.8
0.58157,0.84395,5.8
0.57824,0.84867,5.8
0.59446,0.81305,5.8
0.59978,0.80198,5.8
0.59535,0.8149,5.8
0.59415,0.81417,5.8
0.60006,0.81102,5.8
0.59186,0.82769,5.8
0.56611,0.87911,5.8
0.58214,0.83872,5.8
0.60611,0.79467,5.8
0.56691,0.87927,5.8
0.58333,0.83888,5.8
0.57352,0.86577,5.8
0.58086,0.84639,5.8
0.58033,0.8413,5.8
0.58195,0.84256,5.8
0.59107,0.82471,5.8
0.58524,0.83189,5.8
0.57831,0.85644,5.8
0.58059,0.84193,5.8
0.57081,0.85748,5.8
0.58682,0.82833,5.8
0.59587,0.81562,5.8
0.56971,0.87586,5.8
0.57412,0.86048,5.8
0.55526,0.90843,5.8
0.57706,0.8546,5.8
0.56798,0.87458,5.8
0.55039,0.92445,5.8
0.56089,0.89429,5.8
0.55669,0.90619,5.8
0.55518,0.90537,5.8
0.62164,0.75901,5.8
0.58649,0.83233,5.8
0.58223,0.84429,5.8
0.59651,0.8137,5.8
0.58235,0.84063,5.8
0.58079,0.85325,5.8
0.58581,0.83763,5.8
0.58992,0.83148,5.8
0.56113,0.87839,5.8
0.56525,0.88565,5.8
0.58899,0.83989,5.8
0.57469,0.85041,5.8
0.58032,0.85523,5.8
0.55848,0.88242,5.8
0.57892,0.85077,5.8
0.57432,0.85409,5.8
0.60924,0.78222,5.8
0.57993,0.84667,5.8
0.57636,0.85006,5.8
0.58338,0.84618,5.8
0.55673,0.89406,5.8
0.58696,0.83122,5.8
0.58862,0.83547,5.8
0.59434,0.81113,5.8
0.58639,0.82185,5.8
0.57955,0.8467,5.8
0.5913,0.82656,5.8
0.58332,0.83525,5.8
0.59299,0.81887,5.8
0.59354,0.83035,5.8
0.5827,0.83686,6
0.57525,0.86066,6
0.58091,0.84095,6
0.55455,0.90048,6
0.58152,0.84311,5.8
0.59774,0.80971,5.8
0.5812,0.83941,5.8
0.60094,0.80787,5.8
0.57846,0.84574,5.8
0.59179,0.82162,5.8
0.57268,0.86007,5.8
0.57838,0.8448,5.8
0.57329,0.86373,5.9
0.58742,0.83387,5.9
0.58898,0.82979,5.8
0.58573,0.84804,5.8
0.57727,0.86034,5.8
0.5742,0.86075,5.8
0.55774,0.89317,5.8
0.56645,0.87125,5.8
0.57016,0.87534,5.8
0.55838,0.88766,5.8
0.56897,0.86851,5.9
0.56944,0.88274,5.9
0.58701,0.83509,5.9
0.57187,0.85878,5.9
0.58705,0.83352,5.8
0.56227,0.88246,5.8
0.57461,0.85685,5.8
0.5645,0.88533,5.8
0.56505,0.87414,5.8
0.58055,0.84022,5.8
0.57374,0.8538,5.8
0.59354,0.8139,5.8
0.57533,0.86062,5.8
0.58474,0.83895,5.8
0.60615,0.80056,5.8
0.58308,0.83393,5.8
0.58172,0.83952,5.8
0.5872,0.83416,5.8
0.5704,0.86743,5.8
0.60599,0.80561,5.8
0.56858,0.8784,5.8
0.57996,0.84596,5.8
0.5774,0.85969,5.8
0.56892,0.86476,5.8
0.58878,0.82475,5.8
0.60015,0.80811,5.8
0.57167,0.87986,5.8
0.59256,0.81663,5.9
0.56727,0.86256,5.9
0.58028,0.84906,5.9
0.60447,0.79522,5.9
0.59972,0.80718,5.9
0.56624,0.86977,5.9
0.5862,0.83198,5.9
0.57981,0.83953,5.9
0.58715,0.83545,5.8
0.58447,0.8411,5.8
0.58559,0.82491,5.8
0.58291,0.83458,5.8
0.58286,0.83694,5.8
0.58474,0.83658,5.8
0.58067,0.84164,5.8
0.56855,0.87223,5.8
0.58224,0.84422,5.8
0.56082,0.87165,5.8
0.56131,0.88419,5.8
0.56797,0.87407,5.8
0.58402,0.84527,5.8
0.57432,0.8574,5.8
0.57164,0.86127,5.8
0.58062,0.84019,5.8
0.57308,0.86017,5.8
0.5722,0.86603,5.8
0.56743,0.87709,5.8
0.56917,0.86324,5.8
0.58496,0.84751,6
0.55532,0.89506,6
0.56881,0.87589,6
0.5791,0.84514,6
0.56424,0.8788,6
0.58184,0.84539,6
0.54956,0.90342,5.9
0.57663,0.86216,5.9
0.58809,0.82902,5.9
0.55475,0.89961,5.9
0.5827,0.83793,5.8
0.61419,0.78181,5.8
0.60331,0.79908,6
0.57976,0.84984,6
0.60252,0.79754,6
0.58239,0.84291,6
0.57328,0.86234,5.8
0.59118,0.82007,5.8
0.56306,0.89837,5.8
0.58203,0.84596,5.8
0.58199,0.8423,5.8
0.60859,0.78566,5.8
0.60494,0.78958,5.8
0.59893,0.80547,5.8
0.58265,0.84073,5.8
0.60929,0.78776,5.8
0.57298,0.85748,5.8
0.57831,0.84572,5.8
0.59221,0.81916,5.8
0.58675,0.82925,5.8
0.58364,0.8417,5.8
0.58662,0.83743,5.8
0.59069,0.8322,5.8
0.59721,0.80793,5.8
0.5978,0.80996,5.8
0.58166,0.84085,5.8
0.58743,0.82707,5.8
0.60483,0.78608,5.8
0.60578,0.79103,5.8
0.60001,0.79764,5.8
0.59737,0.80905,5.8
0.59987,0.80301,5.8
0.59176,0.81897,5.8
0.56556,0.8725,5.8
0.5942,0.81332,5.8
0.60124,0.7985,5.8
0.58593,0.82762,5.8
0.59563,0.81141,5.8
0.58215,0.83887,5.8
0.5952,0.81496,5.8
0.57146,0.86361,5.8
0.59512,0.81889,5.8
0.58045,0.83669,5.8
0.59666,0.81516,5.8
0.60033,0.80002,5.8
0.60835,0.78624,5.8
0.59168,0.8255,5.8
0.59118,0.82527,5.8
0.60015,0.79631,5.8
0.58853,0.82351,5.8
0.58292,0.84425,5.8
0.61698,0.76614,5.8
0.5901,0.81971,5.8
0.60142,0.80141,5.8
0.58508,0.84354,5.8
0.57796,0.84913,5.8
0.59319,0.81802,5.8
0.60027,0.81042,5.8
0.59612,0.81252,5.8
0.61603,0.77129,5.8
0.60575,0.79442,5.8
0.57589,0.85781,5.8
0.5953,0.81419,5.8
0.59119,0.81397,5.8
0.58098,0.84412,5.8
0.5784,0.85298,5.8
0.57725,0.85274,5.8
0.58286,0.83667,5.8
0.58161,0.84633,5.8
0.60147,0.80144,5.8
0.5525,0.90623,5.8
0.57606,0.85731,5.8
0.58564,0.84229,5.8
0.58213,0.84781,5.8
0.56835,0.86615,5.8
0.58724,0.82766,5.8
0.57836,0.85913,5.8
0.6027,0.79947,5.8
0.57042,0.8709,5.8
0.5747,0.85749,5.8
0.59502,0.80452,5.8
0.60625,0.79106,5.8
0.60109,0.79875,5.8
0.59806,0.79967,5.8
0.58695,0.82654,5.8
0.57837,0.8583,5.8
0.60229,0.80127,5.8
0.58747,0.82928,5.8
0.60417,0.80302,5.8
0.5921,0.82407,5.8
0.57533,0.85324,5.8
0.57424,0.86067,5.8
0.59046,0.82533,5.8
0.60393,0.79634,5.8
0.58289,0.83744,5.8
0.58463,0.83358,5.8
0.59538,0.81302,5.8
0.60533,0.80139,5.8
0.58619,0.82821,5.8
0.57228,0.8624,5.8
0.8146,0.38255,5.8
0.55822,0.8971,5.8
0.65849,0.69192,5.8
0.57694,0.86424,5.8
0.61717,0.76484,5.8
0.57924,0.85066,5.8
0.59359,0.81679,5.8
0.59247,0.80924,5.8
0.59975,0.811,5.8
0.58958,0.81787,5.8
0.6064,0.79177,5.8
0.58972,0.82752,5.8
0.57279,0.85648,5.8
0.58229,0.84084,5.8
0.58605,0.83428,5.8
0.56466,0.88128,5.8
0.56649,0.86452,5.8
0.57445,0.86338,5.8
0.59653,0.81981,5.8
0.577,0.84743,5.8
0.58276,0.83391,5.8
0.56925,0.87203,5.8
0.58729,0.84097,5.8
0.59615,0.81326,5.8
0.60187,0.80099,5.8
0.57129,0.87268,5.8
0.58324,0.84557,5.8
0.59692,0.81751,5.8
0.57931,0.84663,5.8
0.58053,0.84057,5.8
0.58321,0.84254,5.8
0.57667,0.85078,5.8
0.58227,0.83727,5.8
0.57923,0.853,5.8
0.56206,0.88569,5.8
0.58404,0.84571,5.8
0.56219,0.88709,5.8
0.57954,0.83975,5.8
0.58728,0.8299,5.8
0.59303,0.81751,5.8
0.57058,0.87032,5.8
0.58898,0.83693,5.8
0.56245,0.8823,5.8
0.59552,0.81551,5.8
0.58068,0.83011,5.8
0.5722,0.85959,5.8
0.59278,0.82782,5.8
0.59344,0.82447,6.2
0.5911,0.82094,6.2
0.5748,0.85606,5.8
0.59403,0.81388,5.8
0.57647,0.84673,5.9
0.58476,0.83918,5.9
0.57102,0.86317,5.9
0.58663,0.84296,5.9
0.57183,0.86286,5.9
0.57618,0.84964,5.8
0.58609,0.83181,5.8
0.59015,0.82282,6.1
0.59895,0.80726,6.1
0.57633,0.86077,6.1
0.55757,0.88958,6.1
0.56626,0.86695,6.2
0.55564,0.90146,6.2
0.57655,0.85063,6
0.56892,0.86656,6
0.57104,0.86869,6
0.59111,0.82525,6
0.54602,0.91019,7.7
0.53759,0.92316,7.7
0.56634,0.87349,7.8
0.55328,0.89416,7.8
0.55603,0.88797,7.8
0.5477,0.90323,7.8
0.52414,0.94796,7.7
0.53039,0.94021,7.7
0.54862,0.90834,7.7
0.55651,0.89066,7.7
0.54564,0.91439,7.3
0.55033,0.9053,7.3
0.5404,0.9195,7.3
0.54906,0.90425,7.3
0.60262,0.79472,7.9
0.53509,0.93532,7.9
0.53189,0.93818,7.4
0.54116,0.92221,7.4
0.55943,0.88305,7.4
0.55203,0.8985,7.4
0.56184,0.88012,7.4
0.56959,0.86765,7.4
0.54236,0.91765,7.4
0.56184,0.8856,7.4
0.54986,0.90616,7.4
0.55758,0.89119,7.2
0.56398,0.87573,7.2
0.56755,0.86983,7.1
0.55633,0.88905,7.1
0.55147,0.89987,7.3
0.54897,0.90375,7.3
0.5871,0.82815,7.1
0.55033,0.90277,7.1
0.5581,0.89179,6.4
0.58123,0.84041,6.4
0.57199,0.8583,7.4
0.58952,0.82345,7.4
0.60297,0.79338,7.4
0.54146,0.92905,7.4
0.51189,0.97213,7
0.53342,0.93529,7
0.51713,0.96673,7.4
0.53239,0.93448,7.4
0.54217,0.91917,7.1
0.55457,0.89715,7.1
0.56874,0.86831,7.1
0.56572,0.88037,7.1
0.55037,0.91146,6.9
0.56396,0.88205,6.9
0.55796,0.89238,6.9
0.57156,0.86679,6.9
0.54203,0.92294,7.5
0.54539,0.91649,7.5
0.54663,0.90688,6.5
0.54677,0.90729,6.5
0.54549,0.90824,6.5
0.54576,0.90724,6.5
0.55694,0.88725,6.4
0.56302,0.87075,6.4
0.5518,0.89961,6.4
0.54958,0.90465,6.4
0.55605,0.89534,6.5
0.54136,0.92246,6.5
0.55274,0.89684,6.4
0.54779,0.90831,6.4
0.55712,0.88643,6.4
0.55812,0.87987,6.4
0.58377,0.82615,6.4
0.58001,0.83637,6.4
0.55459,0.89339,6.5
0.55386,0.89778,6.5
0.55028,0.90696,6.5
0.5552,0.89851,6.5
0.56638,0.87946,6.3
0.57219,0.87014,6.3
0.56081,0.8841,6.4
0.57238,0.86691,6.4
0.54895,0.90672,6.5
0.58541,0.84235,6.5
0.56805,0.87489,6.5
0.55304,0.90166,6.5
0.60598,0.78271,6.5
0.56462,0.88019,6.4
0.5556,0.90161,6.4
0.55669,0.89592,6.4
0.58198,0.83179,6.4
0.56767,0.86201,6.4
0.60258,0.79827,6.4
0.58603,0.82761,6.4
0.59964,0.79816,6.4
0.57006,0.8627,6.4
0.57157,0.86293,6.4
0.55422,0.89789,6.1
0.55658,0.88851,6.1
0.54053,0.92396,6.1
0.56311,0.88353,6.1
0.545,0.91676,6.4
0.59627,0.80277,6.4
0.57426,0.84578,6.4
0.55194,0.89636,6.4
0.58696,0.83347,6.4
0.58159,0.8365,6.4
0.56408,0.86773,6.5
0.56116,0.87413,6.5
0.57381,0.84386,6.5
0.58529,0.83156,6.5
0.57321,0.85017,6.5
0.56752,0.86414,6.5
0.59833,0.80118,6.5
0.57561,0.84744,6.5
0.59032,0.81751,6.5
0.55671,0.89341,6.5
0.589,0.82236,6.5
0.58219,0.83414,6.5
0.56869,0.85992,6.5
0.57392,0.8526,6.5
0.57056,0.85276,6.4
0.57334,0.85153,6.4
0.57308,0.85279,6.4
0.57868,0.84222,6.4
0.58123,0.83826,6.4
0.56527,0.86731,6.4
0.57163,0.85507,6.5
0.57005,0.86557,6.5
0.57638,0.85258,6.5
0.59764,0.80596,6.5
0.57505,0.84006,6.6
0.56383,0.86909,6.6
0.59544,0.81433,6.4
0.58115,0.83554,6.4
0.5657,0.8708,6.4
0.60249,0.7943,6.4
0.58345,0.83958,6.5
0.56547,0.87708,6.5
0.54029,0.93049,6.5
0.54699,0.91674,6.5
0.53485,0.94414,6.8
0.54368,0.91958,6.8
0.53653,0.93464,6.3
0.5328,0.94053,6.3
0.51533,0.96871,6.3
0.54778,0.9155,6.3
0.5208,0.9577,6.3
0.52031,0.95912,6.4
0.53597,0.93301,6.4
0.54776,0.91464,6.4
0.51695,0.96395,6.4
0.53869,0.92536,6.3
0.53695,0.93125,6.3
0.53986,0.92731,6.4
0.51949,0.95936,6.4
0.53622,0.93046,6.3
0.53249,0.94134,6.3
0.52981,0.94329,6.4
0.52718,0.94963,6.4
0.53695,0.92646,6.5
0.54456,0.91812,6.5
0.52332,0.95414,6.4
0.52639,0.95359,6.4
0.54415,0.91666,6.5
0.54998,0.90761,6.5
0.5289,0.94466,6.5
0.55081,0.90231,6.5
0.52875,0.9481,6.4
0.53111,0.94336,6.4
0.55208,0.90914,6.3
0.55259,0.90609,6.3
0.57196,0.8618,6.5
0.58476,0.83065,6.5
0.60197,0.79649,6.4
0.58276,0.83383,6.4
0.56687,0.86779,6.5
0.5789,0.851,6.5
0.5744,0.84753,6.8
0.55998,0.88655,6.8
0.53309,0.93755,6.7
0.56833,0.85686,6.7
0.52304,0.95767,6.5
0.56131,0.88309,6.5
0.57014,0.85364,7.2
0.5718,0.85733,7.2
0.59859,0.80289,7.1
0.56427,0.87489,7.1
0.57725,0.84772,5.4
0.54572,0.92221,5.4
0.52405,0.95798,6.4
0.57903,0.84535,6.4
0.53125,0.94425,6.5
0.56401,0.87849,6.5
0.55283,0.89216,7.2
0.57492,0.85961,7.2
0.56975,0.86038,6.8
0.55351,0.895,6.8
0.56195,0.87757,6.5
0.56988,0.86109,6.5
0.5199,0.96193,7
0.55461,0.90305,7
0.55788,0.88683,7.2
0.56644,0.87738,7.2
0.56976,0.86976,7.2
0.57552,0.84797,7.2
0.53525,0.94808,7.2
0.54315,0.93719,7.2
0.5294,0.95872,7.2
0.51209,0.98606,6.6
0.5301,0.94373,6.6
0.52605,0.95554,6.8
0.50641,0.99026,6.8
0.5094,0.98698,6.7
0.50327,0.99473,6.7
0.53517,0.94337,6.9
0.52592,0.95742,6.9
0.51977,0.9654,6.5
0.51434,0.97819,6.5
0.52333,0.96042,6.4
0.5052,0.99261,6.4
0.50468,0.99283,6.5
0.53075,0.94456,6.5
0.53654,0.93939,5.9
0.51906,0.96824,5.9
0.51573,0.97389,6.8
0.54891,0.91387,6.8
0.5475,0.91759,6.2
0.53673,0.93303,6.2
0.51725,0.97187,6.5
0.53256,0.94786,6.5
0.53897,0.94199,5.4
0.53405,0.94726,5.4
0.52945,0.95773,5.4
0.532,0.95253,5.4
0.5273,0.96022,5.4
0.52672,0.96309,5.4
0.5236,0.96736,5.4
0.55086,0.91101,5.4
0.50721,0.98875,6.5
0.51957,0.96816,6.5
0.53999,0.91996,6.7
0.52216,0.96397,6.7
0.51014,0.98913,6.2
0.5128,0.9752,6.2
0.52673,0.95229,6.2
